order_id,order_date,category,unit_price,quantity,total_amount,customer_segment,customer_age,sales_channel,region,discount_applied
ORD_000933,2025-01-14,Beauty,123.21,1,123.21,Premium,43,Mobile App,East,0.15
ORD_000934,2024-05-23,Books,16.66,1,16.66,Premium,62,Mobile App,Central,0.0
ORD_000935,2023-12-28,Books,43.2,4,193.97,VIP,64,Store,Central,0.0
ORD_000936,2025-03-26,Beauty,88.76,5,443.82,Premium,38,Online,West,0.0
ORD_000937,2023-08-30,Clothing,101.66,1,120.2,Premium,75,Online,South,0.0
ORD_000938,2023-11-05,Home & Garden,172.18,2,428.26,Premium,63,Online,South,0.0
ORD_000939,2023-12-09,Electronics,272.62,2,656.89,Premium,41,Store,North,0.0
ORD_000940,2024-09-01,Beauty,121.79,1,121.79,Regular,28,Online,West,0.0
ORD_000941,2025-02-18,Books,10.58,4,42.32,Regular,54,Store,South,0.1
ORD_000942,2024-01-18,Clothing,52.2,1,52.2,Regular,44,Mobile App,East,0.0
ORD_000943,2024-06-16,Beauty,118.77,2,237.53,Regular,58,Online,South,0.0
ORD_000944,2023-12-03,Clothing,173.59,1,208.23,Regular,18,Store,West,0.1
ORD_000945,2024-12-27,Sports,247.05,1,282.47,Regular,49,Online,South,0.0
ORD_000946,2025-06-10,Books,28.15,4,112.6,VIP,56,Online,Central,0.0
ORD_000947,2023-08-11,Clothing,143.03,3,453.7,Regular,70,Online,South,0.2
ORD_000948,2024-01-03,Electronics,1323.89,3,3971.67,VIP,60,Mobile App,Central,0.0
ORD_000949,2025-04-13,Home & Garden,175.59,2,351.18,Regular,44,Store,South,0.0
ORD_000950,2024-01-17,Beauty,53.39,1,53.39,Regular,62,Online,Central,0.0
ORD_000951,2025-03-13,Sports,73.79,2,147.58,Regular,55,Online,East,0.0
ORD_000952,2023-09-10,Electronics,1548.6,4,6194.39,Regular,75,Store,West,0.0
ORD_000953,2023-10-13,Books,37.17,1,37.17,Regular,26,Online,North,0.15
ORD_000954,2025-07-16,Home & Garden,174.67,1,174.67,Premium,31,Online,South,0.0
ORD_000955,2025-04-22,Electronics,263.14,4,1052.56,Regular,58,Online,Central,0.0
ORD_000956,2023-11-02,Books,38.96,2,92.37,Regular,68,Store,East,0.0
ORD_000957,2024-06-24,Home & Garden,269.81,1,269.81,Regular,40,Mobile App,South,0.0
ORD_000958,2025-04-25,Sports,161.51,4,646.04,Premium,49,Online,West,0.0
ORD_000959,2024-02-05,Sports,84.55,3,253.65,Regular,18,Store,North,0.05
ORD_000960,2023-08-29,Books,33.27,1,33.27,Regular,69,Online,Central,0.05
ORD_000961,2024-10-02,Books,11.82,1,11.82,Premium,69,Online,South,0.0
ORD_000962,2023-08-16,Beauty,42.16,1,42.16,Regular,37,Mobile App,East,0.0
ORD_000963,2025-01-04,Sports,102.67,2,205.34,Regular,39,Mobile App,West,0.1
ORD_000964,2025-03-09,Sports,289.03,3,867.09,Regular,30,Store,East,0.0
ORD_000965,2024-07-16,Beauty,79.68,3,239.04,Premium,20,Online,South,0.0
ORD_000966,2024-12-10,Clothing,132.9,3,475.43,Regular,52,Online,East,0.0
ORD_000967,2024-10-01,Beauty,22.56,1,22.56,Regular,54,Online,East,0.0
ORD_000968,2025-02-23,Sports,30.15,3,90.44,Regular,39,Online,East,0.0
ORD_000969,2023-10-11,Clothing,59.91,2,119.82,Regular,58,Mobile App,Central,0.15
ORD_000970,2024-01-21,Sports,191.56,1,191.56,Regular,73,Online,East,0.0
ORD_000971,2025-07-27,Home & Garden,359.27,1,359.27,Regular,49,Store,South,0.0
ORD_000972,2024-08-19,Books,43.18,4,172.71,Regular,51,Store,East,0.0
ORD_000973,2024-01-31,Electronics,740.73,2,1481.47,Premium,23,Online,West,0.05
ORD_000974,2025-01-04,Electronics,1608.1,1,1608.1,Regular,27,Store,South,0.0
ORD_000975,2024-07-18,Books,39.3,3,117.89,Regular,67,Online,East,0.0
ORD_000976,2023-12-29,Electronics,1653.17,4,7545.32,Premium,61,Mobile App,South,0.0
ORD_000977,2023-09-11,Books,25.5,3,76.51,Regular,25,Store,North,0.0
ORD_000978,2024-06-18,Electronics,1389.75,2,2779.5,Regular,23,Store,East,0.0
ORD_000979,2024-11-25,Electronics,251.05,2,554.57,Regular,65,Store,East,0.0
ORD_000980,2024-06-19,Beauty,135.44,2,270.88,VIP,30,Online,East,0.0
ORD_000981,2024-05-14,Sports,112.77,1,112.77,Premium,25,Online,East,0.0
ORD_000982,2024-01-04,Clothing,55.4,2,110.81,Premium,53,Online,Central,0.2
ORD_000983,2023-11-17,Clothing,117.66,2,303.23,Regular,35,Online,South,0.0
ORD_000984,2024-05-21,Sports,73.86,4,295.45,Premium,75,Store,East,0.2
ORD_000985,2025-02-08,Books,12.03,2,24.06,Regular,24,Mobile App,West,0.0
ORD_000986,2023-09-29,Electronics,705.29,2,1410.57,Premium,75,Mobile App,Central,0.2
ORD_000987,2025-05-10,Beauty,109.41,1,109.41,Premium,37,Online,East,0.0
ORD_000988,2024-02-23,Beauty,117.38,1,117.38,Regular,23,Mobile App,West,0.0
ORD_000989,2025-03-08,Clothing,36.72,3,110.17,Premium,62,Store,West,0.0
ORD_000990,2023-11-12,Books,22.42,2,53.53,VIP,67,Store,West,0.0
ORD_000991,2024-03-21,Clothing,175.0,1,175.0,Regular,41,Store,West,0.0
ORD_000992,2024-02-08,Beauty,138.83,2,277.66,Regular,73,Online,East,0.0
ORD_000993,2024-11-11,Books,11.21,3,40.1,Regular,40,Store,West,0.0
ORD_000994,2024-01-26,Home & Garden,387.45,5,1937.26,Regular,26,Online,Central,0.0
ORD_000995,2023-11-18,Books,42.7,2,105.04,Premium,38,Store,Central,0.0
ORD_000996,2024-06-09,Sports,151.77,4,659.62,Regular,33,Store,Central,0.0
ORD_000997,2024-01-14,Books,25.35,2,50.71,Premium,70,Online,Central,0.0
ORD_000998,2024-10-19,Books,32.69,3,98.07,Regular,62,Online,South,0.0
ORD_000999,2024-01-29,Beauty,105.4,1,105.4,Premium,63,Online,Central,0.0
ORD_001000,2024-12-15,Electronics,1204.72,1,1523.25,Regular,53,Mobile App,North,0.0
ORD_001001,2024-02-01,Home & Garden,478.6,2,957.21,Premium,61,Online,Central,0.0
ORD_001002,2024-08-27,Home & Garden,254.73,2,509.47,Regular,23,Mobile App,South,0.0
ORD_001003,2023-12-25,Sports,273.4,4,1347.49,Regular,18,Store,South,0.0
ORD_001004,2024-11-10,Sports,105.16,1,120.01,Regular,46,Online,South,0.0
ORD_001005,2024-06-24,Home & Garden,291.58,1,291.58,Regular,37,Store,West,0.0
ORD_001006,2024-07-22,Electronics,1186.32,1,1186.32,Premium,50,Online,West,0.0
ORD_001007,2023-12-13,Home & Garden,45.27,1,56.16,Premium,21,Online,North,0.0
ORD_001008,2024-08-06,Electronics,1729.43,1,1729.43,Premium,33,Online,West,0.0
ORD_001009,2025-07-24,Sports,133.42,1,147.73,Regular,42,Mobile App,West,0.0
ORD_001010,2025-02-13,Clothing,139.25,2,278.5,Premium,30,Store,Central,0.0
ORD_001011,2024-09-01,Home & Garden,401.26,1,401.26,Regular,26,Store,North,0.05
ORD_001012,2023-10-17,Beauty,17.12,1,17.12,Regular,49,Online,West,0.0
ORD_001013,2023-12-22,Electronics,317.58,1,406.09,VIP,73,Online,West,0.0
ORD_001014,2025-07-17,Sports,280.84,2,625.49,Regular,47,Mobile App,Central,0.0
ORD_001015,2024-11-07,Books,19.37,1,23.24,Regular,18,Store,Central,0.2
ORD_001016,2024-04-03,Beauty,82.73,2,165.47,Regular,52,Online,Central,0.0
ORD_001017,2024-08-14,Electronics,1957.56,1,1957.56,Regular,63,Online,East,0.0
ORD_001018,2023-11-28,Sports,157.42,1,204.13,Regular,27,Online,Central,0.0
ORD_001019,2024-05-17,Books,30.68,2,61.36,VIP,57,Store,North,0.0
ORD_001020,2024-04-12,Books,35.23,1,35.23,Regular,60,Mobile App,North,0.0
ORD_001021,2025-07-05,Beauty,87.79,1,87.79,Regular,57,Store,North,0.0
ORD_001022,2024-07-21,Sports,239.09,2,543.27,Premium,50,Online,West,0.0
ORD_001023,2024-07-09,Books,24.12,1,24.12,VIP,36,Online,East,0.0
ORD_001024,2024-01-23,Electronics,1405.35,2,2810.7,Premium,37,Store,Central,0.0
ORD_001025,2024-04-27,Electronics,1277.14,1,1277.14,Regular,54,Store,North,0.0
ORD_001026,2025-06-07,Home & Garden,407.31,3,1221.94,VIP,36,Online,West,0.0
ORD_001027,2023-10-28,Clothing,111.01,1,111.01,VIP,35,Store,East,0.0
ORD_001028,2023-12-18,Sports,102.27,3,374.53,Regular,18,Store,North,0.0
ORD_001029,2025-04-01,Beauty,35.4,2,70.81,Premium,69,Online,South,0.0
ORD_001030,2024-04-28,Beauty,37.51,1,37.51,Regular,73,Online,North,0.2
ORD_001031,2024-07-21,Electronics,1936.32,1,1936.32,VIP,70,Online,South,0.0
ORD_001032,2024-12-24,Books,34.69,3,118.87,Regular,64,Store,South,0.15
ORD_001033,2024-07-23,Electronics,1302.41,5,6512.05,Regular,25,Online,North,0.0
ORD_001034,2024-01-23,Books,25.95,1,25.95,Regular,65,Store,Central,0.0
ORD_001035,2024-03-31,Books,37.34,4,149.36,Regular,34,Online,South,0.0
ORD_001036,2025-01-29,Books,10.47,1,10.47,Premium,46,Online,West,0.0
ORD_001037,2025-06-29,Home & Garden,481.45,2,962.91,Premium,20,Store,North,0.0
ORD_001038,2025-01-30,Beauty,62.77,1,62.77,Premium,57,Online,East,0.0
ORD_001039,2024-07-13,Home & Garden,115.63,1,115.63,Premium,43,Store,West,0.2
ORD_001040,2025-06-26,Beauty,47.64,1,47.64,Regular,67,Online,South,0.0
ORD_001041,2025-01-18,Home & Garden,343.69,1,343.69,Regular,38,Online,Central,0.0
ORD_001042,2023-08-15,Beauty,13.72,1,13.72,Premium,24,Store,Central,0.15
ORD_001043,2023-11-19,Beauty,67.68,2,149.82,Regular,34,Mobile App,South,0.1
ORD_001044,2025-04-30,Electronics,160.92,3,482.76,Premium,75,Mobile App,South,0.0
ORD_001045,2025-04-09,Beauty,31.44,4,125.77,Regular,23,Online,Central,0.0
ORD_001046,2023-12-16,Books,36.26,2,92.76,Premium,54,Store,South,0.0
ORD_001047,2025-07-17,Clothing,65.6,2,155.92,Regular,22,Online,West,0.0
ORD_001048,2024-05-14,Books,37.69,4,150.76,Regular,67,Store,East,0.0
ORD_001049,2024-04-24,Clothing,160.53,1,160.53,Regular,42,Mobile App,West,0.0
ORD_001050,2024-07-10,Electronics,553.57,2,1107.13,Premium,29,Store,West,0.0
ORD_001051,2023-10-15,Books,41.8,2,83.6,Regular,29,Store,West,0.15
ORD_001052,2023-11-24,Clothing,117.31,1,150.46,Regular,57,Store,North,0.0
ORD_001053,2024-04-26,Electronics,106.18,4,424.72,Regular,67,Mobile App,West,0.1
ORD_001054,2023-08-24,Books,15.95,1,15.95,Regular,20,Online,West,0.0
ORD_001055,2024-05-03,Clothing,146.01,1,146.01,Regular,54,Online,North,0.0
ORD_001056,2025-01-13,Beauty,141.89,1,141.89,VIP,45,Online,West,0.0
ORD_001057,2023-10-15,Sports,87.11,3,261.32,Regular,62,Store,West,0.0
ORD_001058,2023-12-07,Sports,172.21,1,203.23,Regular,39,Online,East,0.0
ORD_001059,2025-05-13,Beauty,27.24,1,27.24,Regular,39,Store,North,0.0
ORD_001060,2024-11-17,Home & Garden,329.18,3,1145.32,Premium,42,Store,South,0.0
ORD_001061,2024-09-07,Electronics,1279.7,1,1279.7,Regular,23,Online,West,0.0
ORD_001062,2024-02-15,Clothing,21.14,1,21.14,Regular,33,Store,West,0.2
ORD_001063,2024-09-06,Electronics,1595.84,1,1595.84,Regular,49,Mobile App,Central,0.0
ORD_001064,2024-11-07,Electronics,122.23,3,418.89,Regular,43,Mobile App,North,0.0
ORD_001065,2025-06-04,Beauty,85.62,4,342.48,Regular,73,Online,Central,0.0
ORD_001066,2024-01-04,Beauty,93.21,2,186.42,VIP,20,Mobile App,South,0.0
ORD_001067,2024-12-17,Beauty,17.57,1,20.18,Regular,57,Store,North,0.0
ORD_001068,2025-05-30,Clothing,22.59,2,45.17,Regular,75,Mobile App,East,0.0
ORD_001069,2023-11-12,Books,34.45,2,77.36,Premium,22,Mobile App,North,0.0
ORD_001070,2025-04-05,Sports,85.66,2,171.31,Regular,45,Store,East,0.0
ORD_001071,2025-06-29,Books,22.97,1,22.97,Premium,54,Online,Central,0.0
ORD_001072,2023-12-23,Home & Garden,420.67,2,1025.26,Regular,66,Online,North,0.0
ORD_001073,2024-07-13,Electronics,242.64,1,242.64,Regular,28,Store,East,0.15
ORD_001074,2025-02-21,Clothing,98.96,2,197.92,Regular,20,Online,South,0.0
ORD_001075,2023-11-15,Beauty,97.68,1,109.02,Regular,19,Online,West,0.0
ORD_001076,2023-08-12,Clothing,186.7,3,623.09,Regular,55,Online,East,0.0
ORD_001077,2024-12-04,Beauty,28.92,1,34.19,Regular,51,Store,West,0.1
ORD_001078,2024-01-30,Sports,215.21,2,430.42,Regular,63,Online,West,0.0
ORD_001079,2025-04-22,Electronics,1273.02,1,1273.02,Regular,40,Online,West,0.0
ORD_001080,2023-08-09,Sports,71.84,4,317.33,Premium,24,Store,Central,0.2
ORD_001081,2025-02-07,Sports,85.3,1,85.3,Regular,60,Store,South,0.0
ORD_001082,2024-05-14,Electronics,427.75,2,855.5,Premium,61,Online,West,0.0
ORD_001083,2024-12-26,Clothing,48.76,2,112.82,Regular,21,Mobile App,East,0.0
ORD_001084,2024-10-23,Home & Garden,177.13,2,354.27,Regular,66,Online,West,0.0
ORD_001085,2023-09-18,Electronics,1493.81,2,2987.63,Regular,29,Online,South,0.0
ORD_001086,2023-09-03,Books,29.07,1,29.07,Premium,64,Online,West,0.05
ORD_001087,2025-04-02,Sports,103.18,1,103.18,Premium,32,Online,North,0.1
ORD_001088,2024-07-03,Clothing,37.65,2,83.31,Regular,73,Online,South,0.0
ORD_001089,2024-03-17,Electronics,968.43,3,2905.29,Regular,74,Store,West,0.0
ORD_001090,2023-12-31,Clothing,187.02,2,421.65,Premium,42,Store,East,0.0
ORD_001091,2024-02-19,Beauty,57.07,1,57.07,Regular,26,Store,North,0.1
ORD_001092,2025-07-13,Sports,35.19,2,75.71,Premium,47,Mobile App,West,0.15
ORD_001093,2024-07-21,Clothing,179.55,3,638.76,Regular,68,Online,Central,0.0
ORD_001094,2025-03-18,Sports,208.1,3,624.3,Regular,49,Online,South,0.2
ORD_001095,2025-04-01,Books,36.96,3,110.87,Premium,65,Store,South,0.15
ORD_001096,2024-04-14,Home & Garden,180.49,1,180.49,Regular,27,Mobile App,Central,0.2
ORD_001097,2023-08-10,Books,41.83,4,167.31,Regular,64,Online,Central,0.15
ORD_001098,2023-09-08,Books,31.24,3,93.73,Regular,69,Store,North,0.0
ORD_001099,2024-11-10,Books,19.62,4,101.24,Regular,18,Store,West,0.0
ORD_001100,2023-12-18,Home & Garden,158.46,1,189.51,Regular,23,Mobile App,North,0.0
ORD_001101,2024-06-12,Clothing,146.59,1,154.46,VIP,65,Store,Central,0.0
ORD_001102,2024-11-12,Books,40.87,1,51.42,Regular,43,Online,South,0.0
ORD_001103,2024-08-18,Beauty,77.68,1,77.68,Regular,73,Online,North,0.0
ORD_001104,2024-09-02,Beauty,50.95,1,50.95,Premium,66,Store,East,0.15
ORD_001105,2025-07-19,Sports,174.17,2,398.18,Regular,68,Online,North,0.0
ORD_001106,2024-07-13,Beauty,140.85,2,281.71,Regular,61,Online,East,0.0
ORD_001107,2023-09-26,Electronics,796.76,3,2390.29,Premium,20,Store,East,0.0
ORD_001108,2024-08-14,Clothing,136.67,1,146.34,Premium,53,Store,South,0.0
ORD_001109,2024-07-12,Clothing,117.13,3,414.89,Premium,65,Mobile App,Central,0.0
ORD_001110,2025-07-24,Clothing,155.57,2,368.61,Regular,38,Store,East,0.0
ORD_001111,2025-01-01,Beauty,64.89,2,129.77,Premium,40,Online,West,0.1
ORD_001112,2024-12-14,Sports,135.87,1,173.9,Premium,61,Store,Central,0.2
ORD_001113,2024-11-09,Sports,126.24,4,574.48,Premium,62,Store,North,0.0
ORD_001114,2024-11-15,Electronics,206.33,2,462.96,Premium,36,Store,North,0.0
ORD_001115,2024-05-13,Electronics,1409.31,2,2818.62,Regular,73,Store,South,0.0
ORD_001116,2025-01-19,Beauty,18.06,2,36.13,Regular,61,Online,Central,0.0
ORD_001117,2023-12-18,Books,23.87,1,27.65,Regular,59,Online,North,0.0
ORD_001118,2023-10-08,Electronics,1400.0,1,1400.0,VIP,59,Store,East,0.2
ORD_001119,2024-09-29,Sports,119.27,1,119.27,Regular,38,Store,West,0.0
ORD_001120,2025-04-03,Beauty,109.08,1,109.08,Premium,46,Store,West,0.0
ORD_001121,2024-06-11,Sports,61.29,3,199.31,Regular,28,Store,East,0.0
ORD_001122,2024-08-19,Home & Garden,349.5,1,349.5,VIP,36,Store,West,0.1
ORD_001123,2024-01-22,Sports,279.14,1,279.14,Regular,36,Online,South,0.0
ORD_001124,2024-01-31,Beauty,108.54,2,217.07,Regular,27,Store,South,0.0
ORD_001125,2024-04-04,Electronics,130.25,1,130.25,Premium,26,Mobile App,West,0.0
ORD_001126,2024-04-27,Home & Garden,104.48,3,313.44,Premium,20,Online,East,0.0
ORD_001127,2024-07-22,Clothing,87.12,1,95.42,Premium,28,Online,Central,0.0
ORD_001128,2023-08-30,Books,47.24,1,47.24,Regular,47,Online,East,0.0
ORD_001129,2024-01-11,Electronics,1941.79,1,1941.79,Premium,50,Online,East,0.0
ORD_001130,2025-05-28,Beauty,54.9,2,109.8,Regular,66,Store,Central,0.0
ORD_001131,2025-06-17,Clothing,163.92,1,189.07,Premium,46,Mobile App,East,0.0
ORD_001132,2024-12-07,Electronics,321.88,1,379.92,VIP,37,Mobile App,North,0.0
ORD_001133,2024-03-17,Books,24.3,3,72.89,Premium,56,Online,South,0.0
ORD_001134,2025-03-24,Sports,86.09,2,172.18,Regular,35,Online,South,0.0
ORD_001135,2023-08-28,Electronics,1099.9,5,5499.52,Regular,60,Store,North,0.0
ORD_001136,2025-01-10,Books,17.78,3,53.33,Premium,56,Mobile App,Central,0.0
ORD_001137,2023-10-01,Beauty,54.18,1,54.18,Regular,41,Online,West,0.15
ORD_001138,2024-08-20,Electronics,605.07,1,605.07,Regular,46,Online,Central,0.0
ORD_001139,2023-11-02,Clothing,151.01,3,524.5,Regular,44,Online,West,0.0
ORD_001140,2024-10-12,Beauty,108.81,2,217.63,Regular,56,Online,North,0.2
ORD_001141,2023-12-30,Clothing,74.58,3,249.08,Premium,51,Store,East,0.0
ORD_001142,2025-03-31,Books,13.54,1,13.54,Premium,35,Store,West,0.0
ORD_001143,2024-01-31,Sports,152.08,2,304.17,Premium,26,Mobile App,South,0.0
ORD_001144,2024-02-11,Books,21.58,2,43.16,Regular,70,Mobile App,East,0.0
ORD_001145,2025-03-26,Home & Garden,254.64,3,763.92,Regular,32,Store,North,0.0
ORD_001146,2023-08-07,Clothing,67.28,1,71.9,Regular,71,Store,West,0.0
ORD_001147,2025-06-16,Home & Garden,217.32,4,869.28,VIP,62,Online,South,0.0
ORD_001148,2023-09-03,Electronics,1541.2,2,3082.4,Regular,22,Mobile App,Central,0.0
ORD_001149,2024-08-09,Sports,157.13,5,939.77,Premium,34,Mobile App,West,0.0
ORD_001150,2023-12-05,Home & Garden,263.58,2,597.03,Regular,72,Online,East,0.0
ORD_001151,2023-10-03,Clothing,77.54,1,77.54,Premium,26,Store,East,0.0
ORD_001152,2024-01-19,Electronics,581.71,1,581.71,VIP,40,Online,North,0.0
ORD_001153,2024-05-27,Home & Garden,271.86,2,543.72,Premium,50,Store,South,0.0
ORD_001154,2025-05-09,Clothing,157.64,2,315.29,Regular,28,Online,Central,0.0
ORD_001155,2024-06-30,Home & Garden,416.01,2,832.02,Regular,37,Online,East,0.0
ORD_001156,2025-07-06,Beauty,86.34,2,172.68,Regular,40,Store,South,0.2
ORD_001157,2023-08-18,Clothing,113.27,3,374.15,Regular,49,Online,West,0.0
ORD_001158,2024-01-18,Electronics,474.86,3,1424.58,Premium,71,Store,South,0.0
ORD_001159,2025-02-27,Sports,214.65,3,643.96,Premium,72,Mobile App,Central,0.0
ORD_001160,2025-08-03,Sports,218.12,2,518.0,Regular,44,Online,West,0.0
ORD_001161,2023-12-02,Clothing,186.21,1,210.01,Regular,37,Online,East,0.0
ORD_001162,2024-10-30,Sports,168.86,4,675.43,Regular,29,Store,East,0.0
ORD_001163,2023-09-03,Beauty,118.72,1,118.72,Regular,62,Online,South,0.05
ORD_001164,2024-06-14,Clothing,57.77,1,61.33,Regular,45,Store,North,0.0
ORD_001165,2024-12-12,Books,9.36,3,33.52,Premium,55,Store,North,0.2
ORD_001166,2024-04-20,Electronics,179.18,1,179.18,Premium,66,Mobile App,North,0.0
ORD_001167,2023-12-09,Sports,81.49,1,90.11,Premium,29,Online,East,0.0
ORD_001168,2024-01-01,Beauty,142.15,3,426.45,VIP,40,Online,East,0.0
ORD_001169,2024-01-16,Sports,239.72,3,719.16,Premium,50,Mobile App,Central,0.0
ORD_001170,2023-10-13,Electronics,1648.19,1,1648.19,Premium,51,Online,South,0.0
ORD_001171,2024-02-17,Home & Garden,98.31,1,98.31,Regular,18,Mobile App,North,0.0
ORD_001172,2024-03-11,Sports,259.11,3,777.32,Premium,62,Mobile App,Central,0.0
ORD_001173,2024-02-10,Books,33.25,1,33.25,Regular,42,Online,West,0.1
ORD_001174,2024-03-11,Sports,78.82,1,78.82,Regular,25,Store,West,0.1
ORD_001175,2023-11-25,Sports,62.38,1,75.56,Regular,63,Online,East,0.0
ORD_001176,2023-09-15,Electronics,620.84,1,620.84,VIP,47,Store,Central,0.1
ORD_001177,2024-06-19,Beauty,146.78,4,587.14,Regular,53,Online,West,0.0
ORD_001178,2024-05-28,Books,14.92,3,44.76,Regular,61,Online,East,0.15
ORD_001179,2024-02-04,Electronics,1997.51,1,1997.51,Regular,24,Online,West,0.0
ORD_001180,2024-10-26,Sports,195.8,1,195.8,Premium,43,Online,West,0.05
ORD_001181,2025-07-16,Sports,293.83,1,311.38,Premium,75,Online,South,0.0
ORD_001182,2024-02-24,Home & Garden,112.13,1,112.13,Premium,43,Online,North,0.0
ORD_001183,2024-03-30,Books,31.21,1,31.21,Regular,55,Online,East,0.2
ORD_001184,2025-05-25,Books,24.24,2,48.49,Premium,43,Online,West,0.0
ORD_001185,2025-01-09,Home & Garden,86.48,2,172.95,Regular,25,Online,East,0.0
ORD_001186,2024-12-18,Books,19.23,2,47.99,Regular,19,Store,North,0.0
ORD_001187,2023-10-13,Books,37.12,1,37.12,Regular,42,Online,Central,0.0
ORD_001188,2025-06-30,Home & Garden,89.08,3,267.23,Regular,24,Online,North,0.0
ORD_001189,2025-06-11,Sports,236.08,1,271.33,Premium,30,Store,East,0.0
ORD_001190,2024-12-19,Sports,96.96,2,234.51,Premium,73,Mobile App,Central,0.0
ORD_001191,2023-09-06,Books,38.42,1,38.42,Regular,38,Mobile App,West,0.15
ORD_001192,2024-10-31,Books,10.3,5,51.48,Premium,74,Online,South,0.1
ORD_001193,2024-12-20,Books,15.38,1,18.67,Regular,49,Store,North,0.0
ORD_001194,2024-12-19,Beauty,89.76,1,108.83,Regular,48,Mobile App,West,0.0
ORD_001195,2024-01-12,Sports,32.26,1,32.26,Premium,42,Online,Central,0.2
ORD_001196,2025-06-27,Home & Garden,386.74,1,386.74,Regular,19,Store,Central,0.0
ORD_001197,2023-09-20,Clothing,170.65,1,170.65,Regular,65,Mobile App,Central,0.0
ORD_001198,2023-09-01,Beauty,54.96,1,54.96,Regular,40,Store,West,0.1
ORD_001199,2024-07-29,Electronics,1205.48,1,1205.48,Premium,55,Online,North,0.1
ORD_001200,2025-07-09,Electronics,1657.21,2,3314.42,Regular,19,Store,Central,0.05
ORD_001201,2024-07-03,Electronics,948.77,1,948.77,Regular,54,Online,Central,0.0
ORD_001202,2024-10-09,Home & Garden,24.9,1,24.9,Regular,19,Online,East,0.0
ORD_001203,2024-08-25,Sports,132.33,3,422.81,Regular,69,Mobile App,West,0.0
ORD_001204,2025-06-26,Clothing,80.47,4,346.04,Regular,66,Online,East,0.0
ORD_001205,2024-06-06,Home & Garden,485.17,1,485.17,Premium,71,Online,Central,0.0
ORD_001206,2024-03-11,Home & Garden,114.88,1,114.88,Regular,43,Mobile App,South,0.2
ORD_001207,2025-05-05,Beauty,144.32,3,432.97,Regular,55,Store,North,0.0
ORD_001208,2025-04-02,Home & Garden,147.58,1,147.58,Regular,51,Mobile App,West,0.0
ORD_001209,2024-10-15,Clothing,74.27,1,74.27,Regular,50,Online,East,0.1
ORD_001210,2024-10-21,Beauty,74.71,3,224.13,Premium,34,Store,Central,0.15
ORD_001211,2025-01-13,Books,36.86,3,110.59,Regular,74,Store,North,0.0
ORD_001212,2025-05-08,Beauty,71.99,1,71.99,Regular,31,Store,West,0.15
ORD_001213,2024-05-05,Beauty,86.92,4,347.67,Regular,67,Online,West,0.0
ORD_001214,2025-03-06,Beauty,99.61,1,99.61,Regular,41,Mobile App,West,0.0
ORD_001215,2024-01-03,Clothing,47.09,1,47.09,Regular,37,Store,West,0.0
ORD_001216,2024-09-28,Home & Garden,432.19,1,432.19,Regular,58,Online,South,0.0
ORD_001217,2024-09-30,Home & Garden,414.5,2,829.0,VIP,34,Store,Central,0.0
ORD_001218,2024-04-02,Books,19.54,1,19.54,Premium,33,Online,East,0.0
ORD_001219,2024-11-22,Books,32.39,1,36.94,Regular,59,Online,North,0.0
ORD_001220,2024-05-10,Clothing,25.25,2,50.49,Premium,35,Mobile App,Central,0.0
ORD_001221,2024-02-01,Beauty,130.09,2,260.18,Regular,49,Online,North,0.0
ORD_001222,2023-09-30,Electronics,662.11,1,662.11,Regular,75,Online,West,0.0
ORD_001223,2024-08-11,Beauty,98.57,3,295.7,Regular,33,Online,North,0.05
ORD_001224,2025-03-11,Beauty,66.03,1,66.03,Regular,67,Online,Central,0.2
ORD_001225,2024-04-18,Books,45.38,2,90.77,Regular,67,Store,East,0.0
ORD_001226,2024-07-07,Sports,227.74,1,271.08,Regular,65,Online,South,0.0
ORD_001227,2024-03-15,Clothing,35.3,3,105.91,Regular,46,Store,West,0.1
ORD_001228,2024-04-21,Sports,40.38,1,40.38,Premium,62,Online,North,0.0
ORD_001229,2024-06-24,Sports,141.54,2,312.65,Regular,35,Mobile App,South,0.0
ORD_001230,2024-08-15,Home & Garden,25.22,1,25.22,Regular,56,Online,North,0.0
ORD_001231,2025-06-13,Electronics,1396.83,3,4190.49,Regular,33,Store,East,0.0
ORD_001232,2025-02-20,Books,22.37,1,22.37,Regular,41,Online,North,0.0
ORD_001233,2025-02-02,Clothing,174.38,4,697.51,Premium,43,Mobile App,East,0.0
ORD_001234,2024-06-08,Electronics,1875.83,1,1875.83,Premium,37,Store,South,0.0
ORD_001235,2024-01-16,Books,35.25,1,35.25,Premium,67,Mobile App,West,0.0
ORD_001236,2023-09-08,Home & Garden,435.23,3,1305.68,Premium,49,Online,West,0.0
ORD_001237,2024-09-30,Home & Garden,362.93,1,362.93,VIP,70,Online,North,0.0
ORD_001238,2024-01-16,Beauty,42.7,2,85.39,Premium,56,Store,Central,0.15
ORD_001239,2024-07-04,Books,37.81,5,189.04,Regular,59,Online,South,0.0
ORD_001240,2025-05-11,Books,35.39,1,35.39,Regular,30,Online,East,0.15
ORD_001241,2024-06-21,Sports,38.09,1,44.83,Premium,63,Mobile App,South,0.2
ORD_001242,2025-07-07,Books,41.71,1,41.71,Regular,48,Mobile App,South,0.0
ORD_001243,2024-04-27,Clothing,143.74,1,143.74,Regular,69,Online,East,0.0
ORD_001244,2024-02-24,Electronics,729.53,2,1459.06,Regular,71,Mobile App,Central,0.15
